year;month;day;hour;NO2;NO;NOx;SO2;O3;PM10;PM25;TEMP;WS;WD;
2005;12;2;18;44.0000;4.00000;47.0000;2.00000;10.0000;25.1220;20.6000;-999;-999;-999;
2005;12;2;19;51.0000;32.0000;83.0000;2.00000;5.00000;25.1220;20.6000;-999;-999;-999;
2005;12;2;20;48.0000;16.0000;64.0000;2.00000;5.00000;25.1220;20.6000;-999;-999;-999;
2005;12;2;21;46.0000;29.0000;75.0000;2.00000;4.00000;25.1220;20.6000;-999;-999;-999;
2005;12;2;22;48.0000;15.0000;63.0000;2.00000;6.00000;25.1220;20.6000;-999;-999;-999;
2005;12;2;23;47.0000;15.0000;62.0000;3.00000;10.0000;25.1220;20.6000;-999;-999;-999;
2005;12;2;24;47.0000;12.0000;58.0000;3.00000;8.00000;25.1220;20.6000;-999;-999;-999;
2005;12;3;1;32.0000;1.00000;33.0000;3.00000;23.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;2;26.0000;1.00000;27.0000;2.00000;23.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;3;38.0000;4.00000;42.0000;2.00000;8.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;4;42.0000;12.0000;54.0000;2.00000;4.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;5;43.0000;21.0000;64.0000;2.00000;4.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;6;43.0000;21.0000;64.0000;3.00000;3.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;7;41.0000;21.0000;62.0000;2.00000;3.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;8;39.0000;17.0000;56.0000;2.00000;4.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;9;36.0000;16.0000;52.0000;2.00000;5.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;10;32.0000;9.00000;41.0000;2.00000;10.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;11;25.0000;11.0000;36.0000;2.00000;15.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;12;25.0000;9.00000;34.0000;2.00000;21.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;13;30.0000;13.0000;43.0000;2.00000;19.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;14;30.0000;12.0000;42.0000;2.00000;22.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;15;32.0000;12.0000;44.0000;2.00000;23.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;16;33.0000;7.00000;40.0000;2.00000;15.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;17;29.0000;2.00000;31.0000;2.00000;18.0000;30.7317;25.2000;-999;-999;-999;
2005;12;3;18;31.0000;2.00000;34.0000;2.00000;9.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;19;30.0000;8.00000;38.0000;2.00000;6.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;20;29.0000;10.0000;39.0000;2.00000;5.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;21;27.0000;9.00000;36.0000;2.00000;4.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;22;28.0000;15.0000;43.0000;2.00000;4.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;23;34.0000;27.0000;61.0000;2.00000;5.00000;30.7317;25.2000;-999;-999;-999;
2005;12;3;24;34.0000;28.0000;62.0000;2.00000;4.00000;30.7317;25.2000;-999;-999;-999;
2005;12;4;1;32.0000;24.0000;56.0000;2.00000;4.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;2;36.0000;15.0000;52.0000;3.00000;6.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;3;39.0000;10.0000;48.0000;3.00000;6.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;4;36.0000;8.00000;44.0000;3.00000;5.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;5;35.0000;7.00000;42.0000;3.00000;6.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;6;33.0000;7.00000;39.0000;3.00000;6.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;7;29.0000;9.00000;38.0000;2.00000;6.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;8;28.0000;8.00000;36.0000;3.00000;6.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;9;26.0000;10.0000;36.0000;2.00000;9.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;10;20.0000;13.0000;33.0000;3.00000;10.0000;32.0732;26.3000;-999;-999;-999;
2005;12;4;11;19.0000;16.0000;36.0000;2.00000;10.0000;32.0732;26.3000;-999;-999;-999;
2005;12;4;12;26.0000;15.0000;41.0000;2.00000;8.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;13;28.0000;14.0000;42.0000;2.00000;5.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;14;22.0000;17.0000;39.0000;3.00000;5.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;15;22.0000;13.0000;35.0000;3.00000;8.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;16;34.0000;7.00000;40.0000;3.00000;9.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;17;33.0000;7.00000;40.0000;3.00000;5.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;18;32.0000;17.0000;49.0000;3.00000;4.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;19;30.0000;23.0000;53.0000;3.00000;4.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;20;27.0000;17.0000;45.0000;3.00000;4.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;21;30.0000;20.0000;49.0000;4.00000;3.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;22;26.0000;25.0000;51.0000;4.00000;3.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;23;26.0000;29.0000;55.0000;4.00000;3.00000;32.0732;26.3000;-999;-999;-999;
2005;12;4;24;29.0000;26.0000;55.0000;4.00000;4.00000;32.0732;26.3000;-999;-999;-999;
2005;12;5;1;26.0000;18.0000;43.0000;4.00000;13.0000;57.6829;47.3000;-999;-999;-999;
2005;12;5;2;18.0000;1.00000;19.0000;4.00000;30.0000;57.6829;47.3000;-999;-999;-999;
2005;12;5;3;17.0000;0.000000;17.0000;3.00000;27.0000;57.6829;47.3000;-999;-999;-999;
2005;12;5;4;20.0000;1.00000;21.0000;3.00000;21.0000;57.6829;47.3000;-999;-999;-999;
2005;12;5;5;26.0000;4.00000;31.0000;3.00000;18.0000;57.6829;47.3000;-999;-999;-999;
2005;12;5;6;42.0000;26.0000;68.0000;3.00000;4.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;7;35.0000;9.00000;44.0000;3.00000;4.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;8;27.0000;11.0000;38.0000;3.00000;5.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;9;29.0000;21.0000;50.0000;3.00000;4.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;10;26.0000;29.0000;55.0000;3.00000;5.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;11;26.0000;25.0000;51.0000;3.00000;8.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;12;-999;-999;-999;-999;-999;57.6829;47.3000;-999;-999;-999;
2005;12;5;13;-999;-999;-999;-999;-999;57.6829;47.3000;-999;-999;-999;
2005;12;5;14;44.0000;30.0000;74.0000;4.00000;9.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;15;46.0000;49.0000;95.0000;4.00000;7.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;16;47.0000;72.0000;119.000;4.00000;4.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;17;38.0000;71.0000;108.000;3.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;18;34.0000;73.0000;106.000;3.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;19;29.0000;93.0000;122.000;4.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;20;25.0000;71.0000;95.0000;4.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;21;25.0000;65.0000;90.0000;4.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;22;21.0000;64.0000;85.0000;4.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;23;18.0000;66.0000;84.0000;4.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;5;24;20.0000;60.0000;80.0000;4.00000;3.00000;57.6829;47.3000;-999;-999;-999;
2005;12;6;1;21.0000;57.0000;77.0000;4.00000;3.00000;-999;-999;-999;-999;-999;
2005;12;6;2;19.0000;50.0000;69.0000;4.00000;3.00000;-999;-999;-999;-999;-999;
2005;12;6;3;23.0000;45.0000;68.0000;4.00000;4.00000;-999;-999;-999;-999;-999;
2005;12;6;4;22.0000;43.0000;65.0000;4.00000;3.00000;-999;-999;-999;-999;-999;
2005;12;6;5;24.0000;38.0000;62.0000;4.00000;3.00000;-999;-999;-999;-999;-999;
2005;12;6;6;23.0000;33.0000;56.0000;4.00000;3.00000;-999;-999;-999;-999;-999;
2005;12;6;7;27.0000;15.0000;42.0000;4.00000;5.00000;-999;-999;-999;-999;-999;
2005;12;6;8;27.0000;18.0000;45.0000;4.00000;3.00000;-999;-999;-999;-999;-999;
2005;12;6;9;26.0000;25.0000;51.0000;4.00000;4.00000;-999;-999;-999;-999;-999;
2005;12;6;10;24.0000;38.0000;62.0000;4.00000;5.00000;-999;-999;-999;-999;-999;
2005;12;6;11;25.0000;42.0000;67.0000;3.00000;7.00000;-999;-999;-999;-999;-999;
2005;12;6;12;37.0000;27.0000;64.0000;3.00000;13.0000;-999;-999;-999;-999;-999;
2005;12;6;13;24.0000;6.00000;30.0000;4.00000;38.0000;-999;-999;-999;-999;-999;
2005;12;6;14;15.0000;2.00000;17.0000;3.00000;51.0000;-999;-999;-999;-999;-999;
2005;12;6;15;17.0000;2.00000;18.0000;3.00000;49.0000;-999;-999;-999;-999;-999;
2005;12;6;16;12.0000;1.00000;13.0000;2.00000;60.0000;-999;-999;-999;-999;-999;
2005;12;6;17;13.0000;1.00000;14.0000;2.00000;47.0000;-999;-999;-999;-999;-999;
2005;12;6;18;30.0000;4.00000;34.0000;0.000000;13.0000;-999;-999;-999;-999;-999;
2005;12;6;19;36.0000;22.0000;58.0000;1.00000;6.00000;-999;-999;-999;-999;-999;
2005;12;6;20;30.0000;7.00000;38.0000;2.00000;13.0000;-999;-999;-999;-999;-999;
2005;12;6;21;29.0000;3.00000;32.0000;2.00000;12.0000;-999;-999;-999;-999;-999;
2005;12;6;22;23.0000;3.00000;25.0000;2.00000;23.0000;-999;-999;-999;-999;-999;
2005;12;6;23;18.0000;1.00000;19.0000;2.00000;14.0000;-999;-999;-999;-999;-999;
2005;12;6;24;14.0000;1.00000;15.0000;2.00000;10.0000;-999;-999;-999;-999;-999;
2005;12;7;1;18.0000;2.00000;20.0000;2.00000;7.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;2;22.0000;7.00000;28.0000;2.00000;5.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;3;21.0000;8.00000;29.0000;2.00000;4.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;4;20.0000;4.00000;24.0000;2.00000;5.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;5;19.0000;5.00000;24.0000;2.00000;6.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;6;19.0000;5.00000;24.0000;2.00000;6.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;7;18.0000;9.00000;27.0000;2.00000;5.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;8;19.0000;14.0000;34.0000;1.00000;4.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;9;22.0000;38.0000;61.0000;2.00000;4.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;10;25.0000;35.0000;60.0000;2.00000;9.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;11;15.0000;5.00000;21.0000;2.00000;38.0000;24.0244;19.7000;-999;-999;-999;
2005;12;7;12;13.0000;3.00000;16.0000;2.00000;48.0000;24.0244;19.7000;-999;-999;-999;
2005;12;7;13;12.0000;2.00000;15.0000;2.00000;49.0000;24.0244;19.7000;-999;-999;-999;
2005;12;7;14;12.0000;2.00000;14.0000;2.00000;50.0000;24.0244;19.7000;-999;-999;-999;
2005;12;7;15;12.0000;1.00000;14.0000;2.00000;51.0000;24.0244;19.7000;-999;-999;-999;
2005;12;7;16;15.0000;1.00000;16.0000;2.00000;43.0000;24.0244;19.7000;-999;-999;-999;
2005;12;7;17;33.0000;4.00000;37.0000;2.00000;19.0000;24.0244;19.7000;-999;-999;-999;
2005;12;7;18;35.0000;14.0000;48.0000;2.00000;7.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;19;30.0000;13.0000;43.0000;2.00000;5.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;20;26.0000;21.0000;47.0000;1.00000;4.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;21;29.0000;44.0000;73.0000;2.00000;3.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;22;29.0000;70.0000;99.0000;3.00000;3.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;23;28.0000;64.0000;92.0000;2.00000;3.00000;24.0244;19.7000;-999;-999;-999;
2005;12;7;24;27.0000;21.0000;48.0000;2.00000;11.0000;24.0244;19.7000;-999;-999;-999;
2005;12;8;1;21.0000;3.00000;24.0000;2.00000;19.0000;49.7561;40.8000;-999;-999;-999;
2005;12;8;2;23.0000;10.0000;33.0000;2.00000;6.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;3;25.0000;17.0000;42.0000;2.00000;4.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;4;24.0000;33.0000;57.0000;2.00000;3.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;5;25.0000;38.0000;63.0000;3.00000;4.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;6;22.0000;38.0000;60.0000;2.00000;3.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;7;22.0000;37.0000;58.0000;3.00000;3.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;8;19.0000;35.0000;54.0000;2.00000;3.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;9;21.0000;33.0000;54.0000;2.00000;3.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;10;24.0000;34.0000;58.0000;3.00000;4.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;11;20.0000;37.0000;57.0000;3.00000;3.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;12;24.0000;41.0000;64.0000;3.00000;5.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;13;25.0000;37.0000;63.0000;3.00000;5.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;14;32.0000;24.0000;57.0000;4.00000;8.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;15;38.0000;13.0000;51.0000;4.00000;14.0000;49.7561;40.8000;-999;-999;-999;
2005;12;8;16;39.0000;5.00000;44.0000;5.00000;17.0000;49.7561;40.8000;-999;-999;-999;
2005;12;8;17;36.0000;2.00000;38.0000;5.00000;14.0000;49.7561;40.8000;-999;-999;-999;
2005;12;8;18;35.0000;12.0000;46.0000;3.00000;7.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;19;29.0000;10.0000;40.0000;3.00000;5.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;20;23.0000;10.0000;33.0000;3.00000;6.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;21;25.0000;25.0000;50.0000;3.00000;6.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;22;25.0000;36.0000;61.0000;4.00000;5.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;23;25.0000;33.0000;59.0000;3.00000;7.00000;49.7561;40.8000;-999;-999;-999;
2005;12;8;24;24.0000;29.0000;53.0000;4.00000;5.00000;49.7561;40.8000;-999;-999;-999;
2005;12;9;1;21.0000;25.0000;47.0000;4.00000;5.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;2;23.0000;12.0000;36.0000;4.00000;6.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;3;27.0000;9.00000;36.0000;4.00000;5.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;4;23.0000;8.00000;31.0000;3.00000;5.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;5;24.0000;14.0000;38.0000;3.00000;4.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;6;21.0000;15.0000;36.0000;3.00000;4.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;7;18.0000;16.0000;34.0000;3.00000;4.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;8;20.0000;18.0000;38.0000;3.00000;4.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;9;20.0000;38.0000;57.0000;3.00000;3.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;10;22.0000;50.0000;73.0000;3.00000;4.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;11;29.0000;46.0000;74.0000;4.00000;8.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;12;33.0000;18.0000;51.0000;4.00000;26.0000;45.7317;37.5000;-999;-999;-999;
2005;12;9;13;14.0000;5.00000;19.0000;4.00000;47.0000;45.7317;37.5000;-999;-999;-999;
2005;12;9;14;23.0000;5.00000;28.0000;4.00000;43.0000;45.7317;37.5000;-999;-999;-999;
2005;12;9;15;25.0000;4.00000;30.0000;3.00000;45.0000;45.7317;37.5000;-999;-999;-999;
2005;12;9;16;22.0000;2.00000;23.0000;3.00000;44.0000;45.7317;37.5000;-999;-999;-999;
2005;12;9;17;41.0000;14.0000;55.0000;2.00000;18.0000;45.7317;37.5000;-999;-999;-999;
2005;12;9;18;40.0000;19.0000;59.0000;2.00000;7.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;19;38.0000;27.0000;65.0000;3.00000;5.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;20;26.0000;8.00000;34.0000;2.00000;6.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;21;23.0000;26.0000;49.0000;2.00000;4.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;22;32.0000;61.0000;93.0000;3.00000;3.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;23;34.0000;59.0000;93.0000;3.00000;3.00000;45.7317;37.5000;-999;-999;-999;
2005;12;9;24;34.0000;52.0000;85.0000;4.00000;4.00000;45.7317;37.5000;-999;-999;-999;
2005;12;10;1;29.0000;53.0000;82.0000;3.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;2;28.0000;52.0000;79.0000;4.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;3;28.0000;50.0000;79.0000;3.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;4;26.0000;46.0000;72.0000;4.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;5;25.0000;36.0000;61.0000;4.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;6;22.0000;27.0000;49.0000;3.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;7;21.0000;23.0000;44.0000;3.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;8;20.0000;26.0000;46.0000;4.00000;3.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;9;20.0000;37.0000;58.0000;3.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;10;24.0000;55.0000;79.0000;4.00000;4.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;11;31.0000;51.0000;82.0000;4.00000;7.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;12;45.0000;26.0000;72.0000;6.00000;17.0000;55.8537;45.8000;-999;-999;-999;
2005;12;10;13;43.0000;18.0000;61.0000;6.00000;24.0000;55.8537;45.8000;-999;-999;-999;
2005;12;10;14;22.0000;4.00000;26.0000;4.00000;43.0000;55.8537;45.8000;-999;-999;-999;
2005;12;10;15;27.0000;4.00000;31.0000;3.00000;40.0000;55.8537;45.8000;-999;-999;-999;
2005;12;10;16;29.0000;3.00000;31.0000;4.00000;35.0000;55.8537;45.8000;-999;-999;-999;
2005;12;10;17;28.0000;1.00000;29.0000;2.00000;24.0000;55.8537;45.8000;-999;-999;-999;
2005;12;10;18;35.0000;8.00000;44.0000;3.00000;12.0000;55.8537;45.8000;-999;-999;-999;
2005;12;10;19;40.0000;22.0000;61.0000;3.00000;6.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;20;36.0000;18.0000;54.0000;2.00000;7.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;21;28.0000;20.0000;49.0000;3.00000;7.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;22;30.0000;33.0000;64.0000;3.00000;6.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;23;31.0000;47.0000;79.0000;3.00000;6.00000;55.8537;45.8000;-999;-999;-999;
2005;12;10;24;30.0000;44.0000;75.0000;4.00000;5.00000;55.8537;45.8000;-999;-999;-999;
2005;12;11;1;30.0000;37.0000;67.0000;4.00000;5.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;2;25.0000;36.0000;61.0000;4.00000;7.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;3;22.0000;36.0000;58.0000;4.00000;8.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;4;21.0000;31.0000;52.0000;5.00000;7.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;5;18.0000;32.0000;50.0000;5.00000;6.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;6;18.0000;32.0000;50.0000;5.00000;5.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;7;19.0000;25.0000;44.0000;5.00000;5.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;8;18.0000;20.0000;39.0000;4.00000;5.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;9;19.0000;18.0000;37.0000;4.00000;7.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;10;19.0000;16.0000;36.0000;5.00000;7.00000;38.9024;31.9000;-999;-999;-999;
2005;12;11;11;17.0000;5.00000;22.0000;4.00000;29.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;12;10.0000;1.00000;12.0000;5.00000;46.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;13;11.0000;2.00000;13.0000;4.00000;48.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;14;9.00000;1.00000;10.0000;4.00000;55.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;15;10.0000;1.00000;11.0000;3.00000;57.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;16;12.0000;1.00000;13.0000;3.00000;55.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;17;14.0000;0.000000;14.0000;3.00000;51.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;18;17.0000;0.000000;18.0000;3.00000;43.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;19;20.0000;1.00000;21.0000;2.00000;24.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;20;23.0000;2.00000;25.0000;2.00000;13.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;21;23.0000;2.00000;26.0000;2.00000;13.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;22;19.0000;1.00000;20.0000;2.00000;15.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;23;22.0000;1.00000;23.0000;2.00000;18.0000;38.9024;31.9000;-999;-999;-999;
2005;12;11;24;20.0000;0.000000;20.0000;2.00000;34.0000;38.9024;31.9000;-999;-999;-999;
2005;12;12;1;29.0000;2.00000;30.0000;3.00000;14.0000;43.6585;35.8000;-999;-999;-999;
2005;12;12;2;26.0000;2.00000;28.0000;2.00000;6.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;3;26.0000;4.00000;30.0000;2.00000;6.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;4;23.0000;7.00000;30.0000;2.00000;7.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;5;24.0000;7.00000;31.0000;2.00000;6.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;6;22.0000;6.00000;28.0000;2.00000;7.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;7;21.0000;1.00000;23.0000;3.00000;21.0000;43.6585;35.8000;-999;-999;-999;
2005;12;12;8;38.0000;3.00000;41.0000;4.00000;12.0000;43.6585;35.8000;-999;-999;-999;
2005;12;12;9;40.0000;20.0000;60.0000;3.00000;6.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;10;41.0000;31.0000;72.0000;4.00000;9.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;11;33.0000;19.0000;53.0000;3.00000;12.0000;43.6585;35.8000;-999;-999;-999;
2005;12;12;12;-999;-999;-999;-999;-999;43.6585;35.8000;-999;-999;-999;
2005;12;12;13;-999;-999;-999;-999;-999;43.6585;35.8000;-999;-999;-999;
2005;12;12;14;-999;-999;-999;-999;-999;43.6585;35.8000;-999;-999;-999;
2005;12;12;15;-999;-999;-999;-999;-999;43.6585;35.8000;-999;-999;-999;
2005;12;12;16;-999;-999;-999;-999;-999;43.6585;35.8000;-999;-999;-999;
2005;12;12;17;-999;-999;-999;-999;-999;43.6585;35.8000;-999;-999;-999;
2005;12;12;18;-999;-999;-999;-999;-999;43.6585;35.8000;-999;-999;-999;
2005;12;12;19;47.0000;72.0000;119.000;3.00000;6.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;20;43.0000;49.0000;92.0000;3.00000;5.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;21;36.0000;38.0000;74.0000;4.00000;4.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;22;38.0000;74.0000;112.000;5.00000;5.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;23;42.0000;88.0000;130.000;5.00000;6.00000;43.6585;35.8000;-999;-999;-999;
2005;12;12;24;41.0000;72.0000;112.000;5.00000;5.00000;43.6585;35.8000;-999;-999;-999;
2005;12;13;1;44.0000;32.0000;76.0000;5.00000;4.00000;47.1951;38.7000;-999;-999;-999;
2005;12;13;2;37.0000;5.00000;43.0000;5.00000;22.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;3;28.0000;1.00000;29.0000;4.00000;32.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;4;33.0000;0.000000;34.0000;4.00000;28.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;5;43.0000;2.00000;45.0000;4.00000;18.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;6;23.0000;1.00000;24.0000;3.00000;26.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;7;31.0000;5.00000;36.0000;3.00000;6.00000;47.1951;38.7000;-999;-999;-999;
2005;12;13;8;31.0000;12.0000;43.0000;3.00000;4.00000;47.1951;38.7000;-999;-999;-999;
2005;12;13;9;24.0000;22.0000;47.0000;3.00000;6.00000;47.1951;38.7000;-999;-999;-999;
2005;12;13;10;33.0000;40.0000;73.0000;3.00000;6.00000;47.1951;38.7000;-999;-999;-999;
2005;12;13;11;34.0000;11.0000;45.0000;5.00000;27.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;12;31.0000;9.00000;40.0000;6.00000;34.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;13;33.0000;11.0000;44.0000;6.00000;36.0000;47.1951;38.7000;-999;-999;-999;
2005;12;13;14;26.0000;6.00000;32.0000;5.00000;42.0000;47.1951;38.7000;-999;-999;-999;
